order_id,order_date,shipping_date,scheduled_shipping_days,actual_shipping_days,shipping_mode,carrier_name,customer_id,customer_segment,market,order_region,order_country,category_name,product_name,order_item_quantity,sales,discount,profit,late_delivery
21231,2024-02-16,2024-02-22,6,6,Standard Class,Pacific Crest Carriers,3344,Corporate,Pacific Asia,Eastern Asia,South Korea,Furniture,Standing Desk Pro,5,2410.43,0.19,457.94,0
21232,2025-01-17,2025-01-20,2,3,First Class,SwiftShip Express,1562,Home Office,Pacific Asia,Eastern Asia,Japan,Sporting Goods,Insulated Hydration Pack,1,223.56,0.18,-32.54,1
21233,2025-09-18,2025-09-21,1,3,Same Day,NordHaul Logistics,2455,Consumer,Europe,Eastern Europe,Romania,Office Supplies,Whiteboard Marker Set,4,174.47,0.24,72.59,1
21234,2025-01-29,2025-01-29,2,0,First Class,Pacific Crest Carriers,2994,Consumer,Pacific Asia,Eastern Asia,China,Office Supplies,Gel Pen 24-Pack,1,48.43,0.06,-6.2,0
21235,2024-01-18,2024-01-22,6,4,Standard Class,Atlas Freight Co.,1833,Corporate,USCA,East of USA,United States,Sporting Goods,Carbon Trekking Poles,4,664.51,0.16,192.1,0
21236,2025-09-05,2025-09-09,6,4,Standard Class,Atlas Freight Co.,1594,Consumer,Africa,Southern Africa,Botswana,Toys & Games,1000-Piece Jigsaw Puzzle,1,70.13,0.07,3.92,0
21237,2025-05-13,2025-05-18,4,5,Second Class,Atlas Freight Co.,1992,Corporate,USCA,West of USA,United States,Electronics,Portable Bluetooth Speaker,2,788.5,0.06,90.56,1
21238,2024-08-09,2024-08-13,6,4,Standard Class,Atlas Freight Co.,1838,Consumer,USCA,West of USA,United States,Apparel,Merino Base Layer,4,358.44,0.04,7.02,0
21239,2024-07-18,2024-07-22,1,4,Same Day,Pacific Crest Carriers,2813,Consumer,Pacific Asia,Oceania,New Zealand,Automotive Parts,OBD-II Diagnostic Scanner,2,256.52,0.13,70.68,1
21240,2025-10-18,2025-10-21,2,3,First Class,SwiftShip Express,1927,Home Office,USCA,US Center,United States,Furniture,Walnut Bookshelf,4,1937.95,0.17,-1.09,1
21241,2024-12-13,2024-12-13,1,0,Same Day,SwiftShip Express,1940,Consumer,Europe,Eastern Europe,Czechia,Health & Beauty,Vitamin C Serum,1,35.96,0.09,-2.14,0
21242,2024-04-13,2024-04-17,2,4,First Class,NordHaul Logistics,3361,Consumer,Europe,Eastern Europe,Czechia,Garden & Outdoor,Patio Heater,4,479.97,0.06,161.32,1
21243,2024-07-24,2024-07-27,4,3,Second Class,Atlas Freight Co.,2446,Home Office,Pacific Asia,Eastern Asia,Japan,Office Supplies,Heavy-Duty Stapler,5,285.39,0.13,97.19,0
21244,2024-07-12,2024-07-14,4,2,Second Class,NordHaul Logistics,3323,Consumer,Pacific Asia,South Asia,Bangladesh,Health & Beauty,Digital Body Scale,4,179.14,0.09,18.52,0
21245,2024-10-19,2024-10-25,6,6,Standard Class,Pacific Crest Carriers,2776,Corporate,Pacific Asia,Southeast Asia,Indonesia,Office Supplies,Gel Pen 24-Pack,2,103.16,0.05,-7.26,0
21246,2024-09-09,2024-09-16,6,7,Standard Class,SwiftShip Express,3213,Consumer,Africa,East Africa,Ethiopia,Apparel,Merino Base Layer,3,215.92,0.04,9.98,1
21247,2025-02-03,2025-02-08,6,5,Standard Class,Atlas Freight Co.,1488,Corporate,USCA,West of USA,United States,Toys & Games,RC Off-Road Buggy,2,97.12,0.12,5.13,0
21248,2024-08-23,2024-08-23,2,0,First Class,SwiftShip Express,3345,Consumer,USCA,East of USA,United States,Health & Beauty,Aromatherapy Diffuser,2,93.27,0.1,25.85,0
21249,2025-04-12,2025-04-17,6,5,Standard Class,Atlas Freight Co.,3360,Home Office,USCA,US Center,United States,Apparel,Thermal Work Gloves,3,215.38,0.07,81.24,0
21250,2024-12-25,2024-12-28,1,3,Same Day,SwiftShip Express,1101,Corporate,USCA,East of USA,United States,Furniture,Walnut Bookshelf,1,436.6,0.08,92.52,1
21251,2025-11-17,2025-11-19,2,2,First Class,Pacific Crest Carriers,1890,Consumer,Pacific Asia,Southeast Asia,Vietnam,Electronics,4K Action Camera,2,618.0,0.11,56.44,0
21252,2025-08-27,2025-09-01,6,5,Standard Class,NordHaul Logistics,2033,Home Office,Europe,Western Europe,United Kingdom,Electronics,Wireless Earbuds Pro,5,1610.65,0.06,-90.87,0
21253,2024-08-30,2024-09-03,4,4,Second Class,NordHaul Logistics,2048,Home Office,USCA,West of USA,United States,Electronics,Wireless Earbuds Pro,4,1274.88,0.11,265.89,0
21254,2024-01-31,2024-02-06,6,6,Standard Class,NordHaul Logistics,2946,Consumer,Europe,Northern Europe,Sweden,Office Supplies,Gel Pen 24-Pack,2,86.87,0.05,20.32,0
21255,2025-03-02,2025-03-07,6,5,Standard Class,Atlas Freight Co.,2746,Corporate,USCA,East of USA,United States,Footwear,Waterproof Hiking Boots,1,99.84,0.15,-9.92,0
21256,2024-09-03,2024-09-08,1,5,Same Day,SwiftShip Express,1532,Consumer,LATAM,Central America,Costa Rica,Automotive Parts,All-Weather Floor Mats,2,335.8,0.22,31.33,1
21257,2025-10-20,2025-10-26,6,6,Standard Class,Pacific Crest Carriers,2521,Corporate,Pacific Asia,Eastern Asia,China,Toys & Games,RC Off-Road Buggy,1,70.09,0.13,16.55,0
21258,2024-10-23,2024-10-26,1,3,Same Day,SwiftShip Express,3436,Corporate,Europe,Southern Europe,Greece,Furniture,Modular Conference Table,4,1652.64,0.22,105.72,1
21259,2024-07-30,2024-08-03,6,4,Standard Class,NordHaul Logistics,2100,Consumer,Pacific Asia,South Asia,Pakistan,Toys & Games,1000-Piece Jigsaw Puzzle,3,183.04,0.23,23.29,0
21260,2024-09-04,2024-09-10,6,6,Standard Class,Atlas Freight Co.,3320,Consumer,USCA,Canada,Canada,Automotive Parts,All-Weather Floor Mats,4,586.79,0.12,157.38,0
21261,2025-09-23,2025-09-26,1,3,Same Day,SwiftShip Express,2624,Consumer,LATAM,Caribbean,Dominican Republic,Footwear,Steel-Toe Work Boots,5,578.57,0.04,74.24,1
21262,2024-03-23,2024-03-25,4,2,Second Class,Atlas Freight Co.,3312,Consumer,LATAM,Caribbean,Jamaica,Office Supplies,Gel Pen 24-Pack,3,160.65,0.09,-39.38,0
21263,2025-11-30,2025-12-05,2,5,First Class,SwiftShip Express,3257,Corporate,Africa,North Africa,Egypt,Sporting Goods,Insulated Hydration Pack,4,856.32,0.05,261.37,1
21264,2024-06-19,2024-06-23,6,4,Standard Class,NordHaul Logistics,1041,Home Office,Europe,Western Europe,Netherlands,Apparel,Performance Rain Jacket,3,197.6,0.01,38.13,0
21265,2025-09-10,2025-09-11,2,1,First Class,SwiftShip Express,3000,Home Office,USCA,West of USA,United States,Office Supplies,Heavy-Duty Stapler,4,225.24,0.03,-29.46,0
21266,2025-02-01,2025-02-06,6,5,Standard Class,Pacific Crest Carriers,1472,Consumer,USCA,East of USA,United States,Health & Beauty,Aromatherapy Diffuser,5,162.66,0.17,43.43,0
21267,2025-02-19,2025-02-22,4,3,Second Class,Atlas Freight Co.,3060,Home Office,USCA,East of USA,United States,Garden & Outdoor,Solar Path Lights 8-Pack,5,497.47,0.2,-8.86,0
21268,2024-05-29,2024-06-03,6,5,Standard Class,Atlas Freight Co.,3020,Corporate,LATAM,South America,Brazil,Furniture,Modular Conference Table,3,1204.47,0.16,315.24,0
21269,2025-06-11,2025-06-13,2,2,First Class,SwiftShip Express,1646,Consumer,USCA,US Center,United States,Electronics,Portable Bluetooth Speaker,3,1103.76,0.09,-106.46,0
21270,2025-04-18,2025-04-22,6,4,Standard Class,Atlas Freight Co.,1165,Consumer,Africa,East Africa,Kenya,Furniture,Ergonomic Office Chair,5,2333.84,0.05,500.09,0
21271,2024-12-17,2024-12-23,6,6,Standard Class,NordHaul Logistics,2048,Home Office,Europe,Western Europe,Netherlands,Sporting Goods,Pro Composite Basketball,1,164.34,0.1,26.21,0
21272,2024-11-30,2024-12-03,2,3,First Class,SwiftShip Express,1757,Home Office,Pacific Asia,Eastern Asia,China,Office Supplies,Laser Printer Paper 10-Ream,5,225.48,0.07,-9.03,1
21273,2025-03-11,2025-03-15,1,4,Same Day,SwiftShip Express,2384,Home Office,Europe,Eastern Europe,Romania,Footwear,Court Sneakers,4,425.41,0.22,54.81,1
21274,2024-12-10,2024-12-16,6,6,Standard Class,Atlas Freight Co.,1205,Consumer,Africa,West Africa,Nigeria,Apparel,Trail Running Shorts,1,85.82,0.21,31.62,0
21275,2025-12-12,2025-12-22,6,10,Standard Class,Atlas Freight Co.,1110,Consumer,LATAM,Caribbean,Jamaica,Sporting Goods,Insulated Hydration Pack,3,621.67,0.03,267.71,1
21276,2024-01-31,2024-02-05,6,5,Standard Class,NordHaul Logistics,2092,Consumer,Europe,Western Europe,France,Sporting Goods,Carbon Trekking Poles,4,790.0,0.16,57.73,0
21277,2024-07-02,2024-07-02,2,0,First Class,NordHaul Logistics,2924,Consumer,LATAM,Caribbean,Jamaica,Health & Beauty,Electric Toothbrush,3,136.86,0.11,38.98,0
21278,2025-09-13,2025-09-19,6,6,Standard Class,NordHaul Logistics,1787,Consumer,Africa,Southern Africa,Botswana,Electronics,Portable Bluetooth Speaker,5,1376.07,0.15,-178.76,0
21279,2025-08-01,2025-08-07,6,6,Standard Class,Pacific Crest Carriers,1808,Consumer,Pacific Asia,Eastern Asia,Japan,Sporting Goods,Carbon Trekking Poles,3,618.38,0.12,206.86,0
21280,2024-09-11,2024-09-16,6,5,Standard Class,SwiftShip Express,1410,Corporate,Europe,Western Europe,Germany,Office Supplies,Heavy-Duty Stapler,3,154.43,0.05,43.89,0
21281,2025-01-04,2025-01-06,1,2,Same Day,SwiftShip Express,1706,Corporate,LATAM,Central America,Guatemala,Health & Beauty,Aromatherapy Diffuser,2,80.41,0.1,31.28,1
21282,2024-01-20,2024-01-20,1,0,Same Day,SwiftShip Express,1746,Consumer,USCA,Canada,Canada,Toys & Games,RC Off-Road Buggy,2,134.99,0.24,5.15,0
21283,2024-05-09,2024-05-14,6,5,Standard Class,NordHaul Logistics,1648,Corporate,LATAM,Caribbean,Jamaica,Toys & Games,1000-Piece Jigsaw Puzzle,3,145.74,0.18,5.41,0
21284,2025-11-20,2025-11-25,6,5,Standard Class,NordHaul Logistics,1859,Consumer,Pacific Asia,South Asia,Pakistan,Footwear,Court Sneakers,2,262.33,0.01,80.92,0
21285,2025-04-14,2025-04-18,6,4,Standard Class,Pacific Crest Carriers,1708,Consumer,Pacific Asia,Eastern Asia,South Korea,Automotive Parts,All-Weather Floor Mats,1,138.78,0.15,24.37,0
21286,2024-01-29,2024-02-04,6,6,Standard Class,Pacific Crest Carriers,2702,Consumer,USCA,East of USA,United States,Automotive Parts,LED Headlight Kit,4,483.96,0.05,59.94,0
21287,2025-08-01,2025-08-04,1,3,Same Day,SwiftShip Express,1845,Home Office,Pacific Asia,Eastern Asia,China,Automotive Parts,LED Headlight Kit,2,240.96,0.18,60.79,1
21288,2024-10-21,2024-10-27,6,6,Standard Class,Atlas Freight Co.,2886,Consumer,USCA,West of USA,United States,Office Supplies,Heavy-Duty Stapler,4,172.82,0.08,39.92,0
21289,2025-02-19,2025-02-23,6,4,Standard Class,Atlas Freight Co.,2512,Corporate,LATAM,South America,Brazil,Sporting Goods,Carbon Trekking Poles,5,1002.54,0.22,129.27,0
21290,2025-09-17,2025-09-21,6,4,Standard Class,Atlas Freight Co.,2601,Consumer,Europe,Southern Europe,Greece,Office Supplies,Heavy-Duty Stapler,3,152.19,0.04,42.03,0
21291,2025-09-03,2025-09-08,6,5,Standard Class,Atlas Freight Co.,2458,Home Office,LATAM,Central America,Guatemala,Garden & Outdoor,Patio Heater,1,85.63,0.2,16.95,0
21292,2024-04-09,2024-04-14,4,5,Second Class,Atlas Freight Co.,3307,Consumer,Europe,Western Europe,France,Apparel,Trail Running Shorts,3,220.61,0.02,26.6,1
21293,2024-09-24,2024-09-26,1,2,Same Day,Pacific Crest Carriers,1639,Home Office,Pacific Asia,Southeast Asia,Philippines,Garden & Outdoor,Cordless Hedge Trimmer,1,85.15,0.11,-9.21,1
21294,2024-07-18,2024-07-23,6,5,Standard Class,Pacific Crest Carriers,3455,Corporate,Pacific Asia,Southeast Asia,Philippines,Electronics,Smart Fitness Watch,3,1177.32,0.16,64.62,0
21295,2025-10-29,2025-11-08,6,10,Standard Class,Pacific Crest Carriers,1516,Consumer,Africa,North Africa,Morocco,Furniture,Walnut Bookshelf,5,2776.19,0.12,463.34,1
21296,2025-07-23,2025-07-25,4,2,Second Class,NordHaul Logistics,1345,Corporate,Africa,West Africa,Nigeria,Sporting Goods,Insulated Hydration Pack,2,339.07,0.07,-38.25,0
21297,2025-04-18,2025-04-22,6,4,Standard Class,NordHaul Logistics,3065,Home Office,Europe,Western Europe,United Kingdom,Automotive Parts,LED Headlight Kit,2,351.23,0.06,-31.39,0
21298,2024-02-12,2024-02-15,4,3,Second Class,Pacific Crest Carriers,3239,Corporate,Pacific Asia,Oceania,New Zealand,Sporting Goods,Pro Composite Basketball,1,159.67,0.25,-17.18,0
21299,2025-08-09,2025-08-14,4,5,Second Class,Pacific Crest Carriers,1231,Consumer,Pacific Asia,South Asia,Pakistan,Office Supplies,Laser Printer Paper 10-Ream,2,98.29,0.1,10.77,1
21300,2025-02-13,2025-02-19,6,6,Standard Class,Atlas Freight Co.,2499,Corporate,Africa,East Africa,Tanzania,Garden & Outdoor,Cordless Hedge Trimmer,1,111.41,0.14,11.95,0
21301,2024-07-18,2024-07-26,6,8,Standard Class,Atlas Freight Co.,2282,Consumer,LATAM,Central America,Costa Rica,Automotive Parts,Ceramic Brake Pad Set,3,432.69,0.24,-39.68,1
21302,2024-11-19,2024-11-25,6,6,Standard Class,NordHaul Logistics,1550,Consumer,Pacific Asia,Eastern Asia,China,Furniture,Modular Conference Table,3,1205.5,0.04,-46.64,0
21303,2024-11-21,2024-12-01,6,10,Standard Class,NordHaul Logistics,2301,Corporate,Europe,Northern Europe,Sweden,Sporting Goods,Carbon Trekking Poles,4,859.75,0.13,265.64,1
21304,2024-08-04,2024-08-11,6,7,Standard Class,SwiftShip Express,2714,Consumer,Europe,Southern Europe,Greece,Toys & Games,RC Off-Road Buggy,4,264.93,0.21,56.26,1
21305,2025-10-26,2025-10-29,2,3,First Class,SwiftShip Express,2435,Home Office,Pacific Asia,Southeast Asia,Vietnam,Automotive Parts,LED Headlight Kit,1,139.63,0.15,28.98,1
21306,2025-10-31,2025-11-04,6,4,Standard Class,Atlas Freight Co.,2299,Consumer,Europe,Southern Europe,Italy,Toys & Games,1000-Piece Jigsaw Puzzle,5,236.47,0.08,-21.56,0
21307,2024-02-07,2024-02-12,6,5,Standard Class,Atlas Freight Co.,3214,Home Office,LATAM,South America,Chile,Sporting Goods,Insulated Hydration Pack,2,455.09,0.21,88.97,0
21308,2025-11-14,2025-11-20,6,6,Standard Class,Pacific Crest Carriers,1563,Corporate,USCA,East of USA,United States,Footwear,Waterproof Hiking Boots,5,487.64,0.19,24.1,0
21309,2024-10-21,2024-10-28,6,7,Standard Class,Atlas Freight Co.,2559,Home Office,LATAM,South America,Chile,Toys & Games,RC Off-Road Buggy,5,266.13,0.08,-31.15,1
21310,2025-08-06,2025-08-06,1,0,Same Day,SwiftShip Express,1791,Consumer,Europe,Northern Europe,Denmark,Apparel,Thermal Work Gloves,2,156.9,0.02,-13.06,0
21311,2025-07-23,2025-07-26,1,3,Same Day,Pacific Crest Carriers,3434,Corporate,Pacific Asia,Oceania,Australia,Toys & Games,1000-Piece Jigsaw Puzzle,4,231.14,0.16,65.53,1
21312,2025-03-13,2025-03-18,6,5,Standard Class,NordHaul Logistics,1628,Corporate,Pacific Asia,Eastern Asia,South Korea,Garden & Outdoor,Expandable Garden Hose,3,309.22,0.24,-48.49,0
21313,2025-06-26,2025-07-02,6,6,Standard Class,Atlas Freight Co.,3178,Consumer,Pacific Asia,Eastern Asia,China,Furniture,Ergonomic Office Chair,4,1700.66,0.24,906.75,0
21314,2025-05-12,2025-05-15,4,3,Second Class,Atlas Freight Co.,2580,Home Office,Africa,Southern Africa,Botswana,Office Supplies,Whiteboard Marker Set,3,138.33,0.21,-25.87,0
21315,2025-09-13,2025-09-13,2,0,First Class,SwiftShip Express,1536,Corporate,Europe,Northern Europe,Finland,Footwear,Steel-Toe Work Boots,1,139.64,0.11,40.3,0
21316,2024-11-05,2024-11-10,4,5,Second Class,Atlas Freight Co.,2896,Corporate,LATAM,Caribbean,Jamaica,Footwear,Trail Running Shoes,2,274.72,0.15,45.25,1
21317,2025-06-23,2025-06-29,6,6,Standard Class,Atlas Freight Co.,1602,Home Office,LATAM,South America,Colombia,Toys & Games,RC Off-Road Buggy,2,98.01,0.16,23.59,0
21318,2025-12-15,2025-12-15,2,0,First Class,SwiftShip Express,1655,Consumer,Pacific Asia,South Asia,Pakistan,Office Supplies,Gel Pen 24-Pack,2,108.14,0.02,24.22,0
21319,2025-11-22,2025-11-28,6,6,Standard Class,Atlas Freight Co.,1861,Corporate,Europe,Eastern Europe,Poland,Health & Beauty,Aromatherapy Diffuser,4,166.88,0.12,47.58,0
21320,2024-04-18,2024-04-22,6,4,Standard Class,Atlas Freight Co.,2704,Consumer,Africa,Southern Africa,South Africa,Automotive Parts,OBD-II Diagnostic Scanner,5,605.56,0.04,65.22,0
21321,2024-12-29,2025-01-06,4,8,Second Class,SwiftShip Express,1978,Corporate,Pacific Asia,Southeast Asia,Indonesia,Health & Beauty,Digital Body Scale,1,45.78,0.22,8.05,1
21322,2025-01-07,2025-01-12,6,5,Standard Class,NordHaul Logistics,2422,Consumer,Europe,Southern Europe,Italy,Apparel,Trail Running Shorts,1,68.98,0.18,11.9,0
21323,2025-03-31,2025-04-06,6,6,Standard Class,NordHaul Logistics,2382,Corporate,USCA,East of USA,United States,Automotive Parts,Ceramic Brake Pad Set,2,268.7,0.02,56.13,0
21324,2025-04-17,2025-04-19,2,2,First Class,Pacific Crest Carriers,1491,Corporate,USCA,West of USA,United States,Footwear,Trail Running Shoes,1,97.24,0.04,14.19,0
21325,2025-09-10,2025-09-13,2,3,First Class,SwiftShip Express,1581,Corporate,Pacific Asia,South Asia,Bangladesh,Apparel,Trail Running Shorts,5,448.0,0.17,131.65,1
21326,2025-01-23,2025-01-23,1,0,Same Day,SwiftShip Express,1767,Consumer,Pacific Asia,Oceania,New Zealand,Health & Beauty,Digital Body Scale,2,88.75,0.22,-6.97,0
21327,2025-05-27,2025-05-31,6,4,Standard Class,NordHaul Logistics,1555,Consumer,Europe,Western Europe,France,Furniture,Walnut Bookshelf,4,2206.96,0.14,499.41,0
21328,2025-10-18,2025-10-23,6,5,Standard Class,Atlas Freight Co.,3296,Corporate,Pacific Asia,Southeast Asia,Philippines,Health & Beauty,Digital Body Scale,3,122.9,0.22,5.52,0
21329,2024-03-15,2024-03-20,6,5,Standard Class,Atlas Freight Co.,1953,Consumer,LATAM,South America,Colombia,Office Supplies,Heavy-Duty Stapler,2,93.96,0.08,12.21,0
21330,2025-04-14,2025-04-20,6,6,Standard Class,Pacific Crest Carriers,2012,Consumer,Pacific Asia,Oceania,New Zealand,Office Supplies,Gel Pen 24-Pack,1,49.41,0.05,23.74,0
21331,2024-09-24,2024-09-29,6,5,Standard Class,Atlas Freight Co.,2680,Corporate,USCA,US Center,United States,Furniture,Modular Conference Table,3,1152.01,0.24,378.85,0
21332,2025-10-23,2025-10-26,4,3,Second Class,SwiftShip Express,2970,Consumer,Pacific Asia,Eastern Asia,China,Garden & Outdoor,Patio Heater,2,227.98,0.03,-33.21,0
21333,2025-02-07,2025-02-07,2,0,First Class,SwiftShip Express,2720,Consumer,LATAM,Central America,Panama,Furniture,Standing Desk Pro,2,1100.56,0.08,58.88,0
21334,2025-03-16,2025-03-26,6,10,Standard Class,Pacific Crest Carriers,2377,Home Office,LATAM,South America,Chile,Toys & Games,RC Off-Road Buggy,5,241.08,0.09,1.04,1
21335,2025-07-04,2025-07-09,6,5,Standard Class,Atlas Freight Co.,3440,Home Office,USCA,East of USA,United States,Electronics,Noise-Cancelling Headphones,1,403.02,0.13,90.74,0
21336,2024-06-25,2024-06-29,6,4,Standard Class,Atlas Freight Co.,3249,Consumer,Europe,Northern Europe,Finland,Apparel,Performance Rain Jacket,2,155.27,0.08,48.39,0
21337,2025-01-31,2025-02-06,6,6,Standard Class,Pacific Crest Carriers,1506,Consumer,Pacific Asia,Southeast Asia,Vietnam,Apparel,Trail Running Shorts,1,71.73,0.06,-2.94,0
21338,2025-07-18,2025-07-22,4,4,Second Class,Atlas Freight Co.,1400,Consumer,USCA,US Center,United States,Furniture,Standing Desk Pro,3,1171.11,0.06,97.11,0
21339,2025-07-21,2025-07-25,4,4,Second Class,NordHaul Logistics,1982,Corporate,Europe,Western Europe,Spain,Automotive Parts,OBD-II Diagnostic Scanner,3,542.39,0.11,76.01,0
21340,2024-06-15,2024-06-19,6,4,Standard Class,Atlas Freight Co.,3088,Corporate,USCA,Canada,Canada,Toys & Games,Strategy Board Game,5,315.95,0.23,7.35,0
21341,2025-09-03,2025-09-10,6,7,Standard Class,Atlas Freight Co.,3411,Home Office,LATAM,Central America,Mexico,Automotive Parts,LED Headlight Kit,1,157.83,0.24,21.95,1
21342,2024-04-28,2024-05-02,6,4,Standard Class,Atlas Freight Co.,2756,Consumer,USCA,Canada,Canada,Toys & Games,RC Off-Road Buggy,4,201.52,0.13,49.51,0
21343,2024-07-12,2024-07-19,4,7,Second Class,SwiftShip Express,2725,Consumer,LATAM,Caribbean,Cuba,Furniture,Standing Desk Pro,5,2725.37,0.04,545.98,1
21344,2025-09-17,2025-09-23,6,6,Standard Class,NordHaul Logistics,1584,Home Office,Europe,Western Europe,Germany,Furniture,Walnut Bookshelf,4,2007.58,0.2,72.24,0
21345,2025-03-25,2025-03-29,4,4,Second Class,NordHaul Logistics,2480,Consumer,Europe,Eastern Europe,Hungary,Automotive Parts,LED Headlight Kit,5,707.07,0.08,260.64,0
21346,2025-01-30,2025-02-01,4,2,Second Class,NordHaul Logistics,1460,Corporate,USCA,US Center,United States,Office Supplies,Whiteboard Marker Set,5,254.62,0.03,-59.45,0
21347,2025-02-10,2025-02-14,6,4,Standard Class,Pacific Crest Carriers,2349,Consumer,Pacific Asia,Eastern Asia,China,Garden & Outdoor,Solar Path Lights 8-Pack,1,86.69,0.21,-19.36,0
21348,2025-12-08,2025-12-14,6,6,Standard Class,Atlas Freight Co.,1484,Consumer,USCA,West of USA,United States,Office Supplies,Whiteboard Marker Set,1,46.85,0.01,2.14,0
21349,2024-06-14,2024-06-23,6,9,Standard Class,Pacific Crest Carriers,1188,Corporate,Pacific Asia,Southeast Asia,Malaysia,Health & Beauty,Aromatherapy Diffuser,1,34.99,0.01,6.04,1
21350,2024-08-06,2024-08-06,2,0,First Class,NordHaul Logistics,3418,Consumer,USCA,US Center,United States,Toys & Games,Building Blocks Mega Set,5,247.95,0.09,-12.32,0
21351,2024-12-23,2024-12-29,4,6,Second Class,Pacific Crest Carriers,3233,Home Office,Pacific Asia,Eastern Asia,South Korea,Furniture,Ergonomic Office Chair,1,583.83,0.05,296.28,1
21352,2025-09-09,2025-09-13,6,4,Standard Class,NordHaul Logistics,2713,Home Office,Europe,Western Europe,Spain,Automotive Parts,LED Headlight Kit,1,137.0,0.18,19.87,0
21353,2025-02-04,2025-02-08,6,4,Standard Class,Pacific Crest Carriers,2563,Home Office,Pacific Asia,Southeast Asia,Vietnam,Sporting Goods,Pro Composite Basketball,3,461.74,0.25,43.37,0
21354,2025-06-13,2025-06-17,6,4,Standard Class,NordHaul Logistics,1599,Corporate,Europe,Southern Europe,Italy,Sporting Goods,Carbon Trekking Poles,1,170.71,0.12,47.87,0
21355,2025-08-19,2025-08-21,1,2,Same Day,SwiftShip Express,2429,Consumer,Africa,Southern Africa,Botswana,Automotive Parts,Ceramic Brake Pad Set,4,568.3,0.23,-72.37,1
21356,2025-10-13,2025-10-22,6,9,Standard Class,Atlas Freight Co.,2870,Consumer,Africa,Southern Africa,Botswana,Automotive Parts,LED Headlight Kit,3,359.5,0.17,125.69,1
21357,2024-12-02,2024-12-07,1,5,Same Day,NordHaul Logistics,2348,Consumer,LATAM,Central America,Costa Rica,Garden & Outdoor,Expandable Garden Hose,5,537.97,0.04,-38.43,1
21358,2024-11-30,2024-12-04,4,4,Second Class,Atlas Freight Co.,1704,Consumer,Africa,North Africa,Egypt,Electronics,Wireless Earbuds Pro,5,1735.84,0.22,-146.21,0
21359,2024-02-29,2024-03-06,6,6,Standard Class,Atlas Freight Co.,1979,Consumer,LATAM,Caribbean,Dominican Republic,Sporting Goods,Insulated Hydration Pack,3,541.8,0.2,75.88,0
21360,2024-02-28,2024-03-01,2,2,First Class,SwiftShip Express,3102,Corporate,Pacific Asia,South Asia,Pakistan,Sporting Goods,4-Person Camping Tent,2,449.9,0.08,14.72,0
21361,2024-12-21,2024-12-29,6,8,Standard Class,Atlas Freight Co.,1636,Corporate,USCA,Canada,Canada,Automotive Parts,LED Headlight Kit,1,134.31,0.13,32.56,1
21362,2025-06-30,2025-07-04,6,4,Standard Class,NordHaul Logistics,3403,Home Office,Europe,Western Europe,Spain,Furniture,Ergonomic Office Chair,1,401.02,0.05,22.37,0
21363,2025-09-03,2025-09-05,4,2,Second Class,Atlas Freight Co.,2888,Home Office,LATAM,Central America,Costa Rica,Toys & Games,Building Blocks Mega Set,1,49.32,0.02,12.94,0
21364,2024-10-25,2024-10-27,4,2,Second Class,NordHaul Logistics,3225,Consumer,USCA,East of USA,United States,Automotive Parts,All-Weather Floor Mats,1,168.9,0.07,37.39,0
21365,2025-02-21,2025-02-27,6,6,Standard Class,Atlas Freight Co.,2273,Corporate,Europe,Southern Europe,Italy,Office Supplies,Heavy-Duty Stapler,3,135.46,0.18,24.15,0
21366,2025-08-16,2025-08-21,6,5,Standard Class,Pacific Crest Carriers,1559,Consumer,Pacific Asia,Eastern Asia,Japan,Furniture,Ergonomic Office Chair,2,1130.5,0.01,139.17,0
21367,2024-08-20,2024-08-27,6,7,Standard Class,Atlas Freight Co.,1084,Consumer,USCA,East of USA,United States,Automotive Parts,OBD-II Diagnostic Scanner,1,124.09,0.12,6.94,1
21368,2024-04-25,2024-04-30,4,5,Second Class,Atlas Freight Co.,2337,Corporate,Europe,Northern Europe,Sweden,Automotive Parts,LED Headlight Kit,5,765.18,0.14,67.2,1
21369,2025-11-03,2025-11-09,6,6,Standard Class,Atlas Freight Co.,1997,Consumer,LATAM,Central America,Guatemala,Apparel,Thermal Work Gloves,5,367.85,0.13,46.7,0
21370,2025-02-02,2025-02-06,6,4,Standard Class,Atlas Freight Co.,1284,Corporate,Africa,Southern Africa,Botswana,Health & Beauty,Electric Toothbrush,4,193.58,0.18,48.71,0
21371,2024-04-23,2024-04-25,2,2,First Class,SwiftShip Express,3321,Consumer,Pacific Asia,South Asia,Bangladesh,Automotive Parts,OBD-II Diagnostic Scanner,5,745.25,0.05,109.02,0
21372,2024-07-02,2024-07-02,2,0,First Class,Pacific Crest Carriers,3425,Corporate,Pacific Asia,Southeast Asia,Malaysia,Toys & Games,Strategy Board Game,3,160.45,0.24,2.96,0
21373,2024-08-26,2024-09-01,6,6,Standard Class,SwiftShip Express,1934,Corporate,Europe,Eastern Europe,Hungary,Sporting Goods,4-Person Camping Tent,3,466.77,0.12,111.78,0
21374,2024-05-26,2024-05-28,4,2,Second Class,Atlas Freight Co.,2670,Consumer,Africa,West Africa,Nigeria,Footwear,Steel-Toe Work Boots,2,235.39,0.19,10.53,0
21375,2024-11-15,2024-11-17,2,2,First Class,NordHaul Logistics,2033,Home Office,Europe,Northern Europe,Norway,Electronics,Noise-Cancelling Headphones,4,1177.28,0.23,415.67,0
